Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Country
4/2/2020,0,0,0,0,2,1,0,1,Indonesia
4/2/2020,4,0,0,4,8,1,3,4,Indonesia
4/2/2020,0,0,0,0,1,0,0,1,Indonesia
4/2/2020,0,2,4,-6,65,6,5,54,Indonesia
4/2/2020,0,1,0,-1,2,1,0,1,Indonesia
4/2/2020,0,0,0,0,3,0,0,3,Indonesia
4/2/2020,0,0,0,0,3,0,1,2,Indonesia
4/2/2020,0,0,0,0,8,0,1,7,Indonesia
4/2/2020,6,0,0,6,11,2,1,8,Indonesia
4/2/2020,0,0,0,0,15,4,0,11,Indonesia
4/3/2020,0,0,0,0,5,0,0,5,Indonesia
4/3/2020,3,0,0,3,21,2,5,14,Indonesia
4/3/2020,4,0,4,0,101,30,158,-87,Indonesia
4/3/2020,1,0,0,1,2,1,1,0,Indonesia
4/3/2020,71,6,2,63,608,118,82,408,Indonesia
4/3/2020,0,0,0,0,17,3,4,10,Indonesia
4/3/2020,196,11,22,163,1986,181,134,1671,Indonesia
4/3/2020,0,0,0,0,2,0,0,2,Indonesia
4/3/2020,2,1,2,-1,196,37,38,121,Indonesia
4/3/2020,19,1,5,13,161,33,44,84,Indonesia
4/3/2020,47,1,7,39,173,60,421,-308,Indonesia
4/3/2020,0,0,0,0,9,3,5,1,Indonesia
4/3/2020,0,0,0,0,7,0,0,7,Indonesia
4/3/2020,2,0,0,2,9,1,41,-33,Indonesia
4/3/2020,1,0,0,1,18,1,2,15,Indonesia
4/3/2020,6,0,0,6,8,0,0,8,Indonesia
4/3/2020,0,0,0,0,2,1,0,1,Indonesia
4/3/2020,2,0,0,2,9,4,4,1,Indonesia
4/3/2020,3,1,0,2,10,4,0,6,Indonesia
4/3/2020,0,0,0,0,1,0,1,0,Indonesia
4/3/2020,0,0,0,0,1,0,2,-1,Indonesia
4/3/2020,0,0,0,0,4,0,0,4,Indonesia
4/3/2020,6,1,0,5,15,2,4,9,Indonesia
4/3/2020,0,0,0,0,2,1,0,1,Indonesia
4/3/2020,3,0,0,3,11,1,3,7,Indonesia
4/3/2020,1,0,0,1,2,0,0,2,Indonesia
4/3/2020,15,0,0,15,80,6,5,69,Indonesia
4/3/2020,2,1,0,1,4,2,0,2,Indonesia
4/3/2020,2,0,0,2,5,0,0,5,Indonesia
4/3/2020,0,0,0,0,3,0,1,2,Indonesia
4/3/2020,0,0,0,0,8,0,1,7,Indonesia
4/3/2020,1,0,0,1,12,2,1,9,Indonesia
4/3/2020,0,0,0,0,15,4,0,11,Indonesia
4/4/2020,0,0,0,0,5,0,0,5,Indonesia
4/4/2020,5,0,0,5,26,2,5,19,Indonesia
4/4/2020,3,2,2,-1,104,32,160,-88,Indonesia
4/4/2020,0,0,0,0,2,1,1,0,Indonesia
4/4/2020,57,8,5,44,665,126,87,452,Indonesia
4/4/2020,5,0,0,5,22,3,4,15,Indonesia
4/4/2020,106,10,16,80,2092,191,150,1751,Indonesia
4/4/2020,0,0,0,0,2,0,0,2,Indonesia
4/4/2020,20,4,2,14,216,41,40,135,Indonesia
4/4/2020,15,1,3,11,176,34,47,95,Indonesia
4/4/2020,5,2,3,0,178,62,424,-308,Indonesia
4/4/2020,0,0,0,0,9,3,5,1,Indonesia
4/4/2020,0,0,0,0,7,0,0,7,Indonesia
4/4/2020,1,0,2,-1,10,1,43,-34,Indonesia
4/4/2020,2,0,1,1,20,1,3,16,Indonesia
4/4/2020,0,0,0,0,8,0,0,8,Indonesia
4/4/2020,0,0,0,0,2,1,0,1,Indonesia
4/4/2020,0,0,0,0,9,4,4,1,Indonesia
4/4/2020,0,0,0,0,10,4,0,6,Indonesia
4/4/2020,0,0,0,0,1,0,1,0,Indonesia
4/4/2020,0,0,0,0,1,0,2,-1,Indonesia
4/4/2020,0,0,0,0,4,0,0,4,Indonesia
4/4/2020,2,0,1,1,17,2,5,10,Indonesia
4/4/2020,0,0,0,0,2,1,0,1,Indonesia
4/4/2020,0,0,1,-1,11,1,4,6,Indonesia
4/4/2020,0,0,0,0,2,0,0,2,Indonesia
4/4/2020,0,2,5,-7,80,8,10,62,Indonesia
4/4/2020,0,0,0,0,4,2,0,2,Indonesia
4/4/2020,0,0,1,-1,5,0,1,4,Indonesia
4/4/2020,0,1,0,-1,3,1,1,1,Indonesia
4/4/2020,0,0,0,0,8,0,1,7,Indonesia
4/4/2020,0,0,1,-1,12,2,2,8,Indonesia
4/4/2020,3,1,0,2,18,5,0,13,Indonesia
4/5/2020,0,0,0,0,5,0,0,5,Indonesia
4/5/2020,5,0,4,1,31,2,9,20,Indonesia
4/5/2020,4,2,4,-2,108,34,164,-90,Indonesia
4/5/2020,0,0,0,0,2,1,1,0,Indonesia
4/5/2020,87,11,2,74,752,137,89,526,Indonesia
4/5/2020,1,0,0,1,23,3,4,16,Indonesia
4/5/2020,181,7,14,160,2273,198,164,1911,Indonesia
4/5/2020,0,0,0,0,2,0,0,2,Indonesia
4/5/2020,6,2,1,3,222,43,41,138,Indonesia
4/5/2020,3,0,0,3,179,34,47,98,Indonesia
4/5/2020,35,2,8,25,213,64,432,-283,Indonesia
4/5/2020,0,0,0,0,9,3,5,1,Indonesia
4/5/2020,8,1,0,7,15,1,0,14,Indonesia
4/5/2020,0,0,0,0,10,1,43,-34,Indonesia
4/5/2020,1,0,0,1,21,1,3,17,Indonesia
4/5/2020,0,0,0,0,8,0,0,8,Indonesia
4/5/2020,0,0,0,0,2,1,0,1,Indonesia
4/5/2020,1,0,0,1,10,4,4,2,Indonesia
4/5/2020,0,0,0,0,10,4,0,6,Indonesia
4/5/2020,0,0,0,0,1,0,1,0,Indonesia
4/5/2020,0,0,0,0,1,0,2,-1,Indonesia
4/5/2020,0,0,0,0,4,0,0,4,Indonesia
4/5/2020,8,0,0,8,25,2,5,18,Indonesia
4/5/2020,0,0,0,0,2,1,0,1,Indonesia
4/5/2020,1,1,0,0,12,2,4,6,Indonesia
4/5/2020,0,0,0,0,2,0,0,2,Indonesia
4/5/2020,2,2,11,-11,82,10,21,51,Indonesia
4/5/2020,1,0,0,1,5,2,0,3,Indonesia
4/5/2020,0,0,0,0,5,0,1,4,Indonesia
4/5/2020,0,0,0,0,3,1,1,1,Indonesia
4/5/2020,0,0,0,0,8,0,1,7,Indonesia
4/5/2020,4,0,0,4,16,2,2,12,Indonesia
4/5/2020,0,0,0,0,18,5,0,13,Indonesia
4/6/2020,0,0,0,0,5,0,0,5,Indonesia
4/6/2020,7,0,0,7,38,2,9,27,Indonesia
4/6/2020,11,2,8,1,119,36,172,-89,Indonesia
4/6/2020,0,0,0,0,2,1,1,0,Indonesia
4/6/2020,103,7,7,89,855,144,96,615,Indonesia
4/6/2020,3,0,1,2,26,3,5,18,Indonesia
4/6/2020,218,11,28,179,2491,209,192,2090,Indonesia
4/6/2020,0,0,0,0,2,0,0,2,Indonesia
4/6/2020,10,3,4,3,232,46,45,141,Indonesia
4/6/2020,19,5,1,13,198,39,48,111,Indonesia
4/6/2020,9,5,11,-7,222,69,443,-290,Indonesia
4/6/2020,0,0,0,0,9,3,5,1,Indonesia
4/6/2020,2,0,0,2,17,1,0,16,Indonesia
4/6/2020,9,0,0,9,19,1,43,-25,Indonesia
4/6/2020,6,0,0,6,27,1,3,23,Indonesia
4/6/2020,7,0,0,7,15,0,0,15,Indonesia
4/6/2020,0,0,0,0,2,1,0,1,Indonesia
4/6/2020,0,0,0,0,10,4,4,2,Indonesia
4/6/2020,1,0,0,1,11,4,0,7,Indonesia
4/6/2020,0,0,0,0,1,0,1,0,Indonesia
4/6/2020,0,0,0,0,1,0,2,-1,Indonesia
4/6/2020,3,0,0,3,7,0,0,7,Indonesia
4/6/2020,0,1,0,-1,25,3,5,17,Indonesia
4/6/2020,0,0,0,0,2,1,0,1,Indonesia
4/6/2020,1,0,0,1,13,2,4,7,Indonesia
4/6/2020,0,0,0,0,2,0,0,2,Indonesia
4/6/2020,29,0,0,29,111,10,21,80,Indonesia
4/6/2020,0,0,0,0,5,2,0,3,Indonesia
4/6/2020,1,0,0,1,6,0,1,5,Indonesia
4/6/2020,2,0,0,2,5,1,1,3,Indonesia
4/6/2020,10,0,0,10,18,0,1,17,Indonesia
4/6/2020,0,0,0,0,16,2,2,12,Indonesia
4/6/2020,1,0,0,1,19,5,0,14,Indonesia
4/7/2020,0,0,0,0,5,0,0,5,Indonesia
4/7/2020,0,0,0,0,38,2,9,27,Indonesia
4/7/2020,6,0,4,2,125,36,176,-87,Indonesia
4/7/2020,0,0,0,0,2,1,1,0,Indonesia
4/7/2020,113,14,3,96,968,158,99,711,Indonesia
4/7/2020,1,0,0,1,27,3,5,19,Indonesia
4/7/2020,247,12,12,223,2738,221,204,2313,Indonesia
4/7/2020,0,0,0,0,2,0,0,2,Indonesia
4/7/2020,76,3,2,71,308,49,47,212,Indonesia
4/7/2020,8,0,0,8,206,39,48,119,Indonesia
4/7/2020,5,5,2,-2,227,74,445,-292,Indonesia
4/7/2020,1,0,1,0,10,3,6,1,Indonesia
4/7/2020,0,2,0,-2,17,3,0,14,Indonesia
4/7/2020,1,0,2,-1,20,1,45,-26,Indonesia
4/7/2020,0,0,0,0,27,1,3,23,Indonesia
4/7/2020,0,0,0,0,15,0,0,15,Indonesia
4/7/2020,0,0,0,0,2,1,0,1,Indonesia
4/7/2020,0,0,0,0,10,4,4,2,Indonesia
4/7/2020,0,0,0,0,11,4,0,7,Indonesia
4/7/2020,0,0,0,0,1,0,1,0,Indonesia
4/7/2020,0,0,0,0,1,0,2,-1,Indonesia
4/7/2020,0,0,0,0,7,0,0,7,Indonesia
4/7/2020,0,1,0,-1,25,4,5,16,Indonesia
4/7/2020,0,0,0,0,2,1,0,1,Indonesia
4/7/2020,0,0,0,0,13,2,4,7,Indonesia
4/7/2020,0,0,0,0,2,0,0,2,Indonesia
4/7/2020,10,0,2,8,121,10,23,88,Indonesia
4/7/2020,0,0,2,-2,5,2,2,1,Indonesia
4/7/2020,0,0,0,0,6,0,1,5,Indonesia
4/7/2020,3,1,0,2,8,2,1,5,Indonesia
4/7/2020,0,0,0,0,18,0,1,17,Indonesia
4/7/2020,0,0,0,0,16,2,2,12,Indonesia
4/7/2020,0,0,0,0,19,5,0,14,Indonesia
4/8/2020,0,0,0,0,5,0,0,5,Indonesia
4/8/2020,6,0,0,6,44,2,9,33,Indonesia
4/8/2020,19,0,6,13,144,36,182,-74,Indonesia
4/8/2020,0,0,0,0,2,1,1,0,Indonesia
4/8/2020,90,8,5,77,1058,166,104,788,Indonesia
4/8/2020,4,3,3,-2,31,6,8,17,Indonesia
4/8/2020,218,19,18,181,2956,240,222,2494,Indonesia
4/8/2020,0,0,0,0,2,0,0,2,Indonesia
4/8/2020,22,5,4,13,330,54,51,225,Indonesia
4/8/2020,15,3,2,10,221,42,50,129,Indonesia
4/8/2020,15,23,15,-23,242,97,460,-315,Indonesia
4/8/2020,0,0,0,0,10,3,6,1,Indonesia
4/8/2020,4,0,1,3,21,3,1,17,Indonesia
4/8/2020,0,1,0,-1,20,2,45,-27,Indonesia
4/8/2020,1,0,0,1,28,1,3,24,Indonesia
4/8/2020,1,0,0,1,16,0,0,16,Indonesia
4/8/2020,1,0,0,1,3,1,0,2,Indonesia
4/8/2020,0,0,0,0,10,4,4,2,Indonesia
4/8/2020,3,2,0,1,14,6,0,8,Indonesia
4/8/2020,2,0,0,2,3,0,1,2,Indonesia
4/8/2020,1,0,0,1,2,0,2,0,Indonesia
4/8/2020,0,0,0,0,7,0,0,7,Indonesia
4/8/2020,11,0,0,11,36,4,5,27,Indonesia
4/8/2020,0,0,0,0,2,1,0,1,Indonesia
4/8/2020,0,0,0,0,13,2,4,7,Indonesia
4/8/2020,0,0,0,0,2,0,0,2,Indonesia
4/8/2020,5,1,2,2,126,11,25,90,Indonesia
4/8/2020,0,0,0,0,5,2,2,1,Indonesia
4/8/2020,4,0,0,4,10,0,1,9,Indonesia
4/8/2020,0,0,0,0,8,2,1,5,Indonesia
4/8/2020,0,0,0,0,18,0,1,17,Indonesia
4/8/2020,0,0,0,0,16,2,2,12,Indonesia
4/8/2020,29,0,0,29,48,5,0,43,Indonesia
4/9/2020,0,0,1,-1,5,0,1,4,Indonesia
4/9/2020,14,0,0,14,58,2,9,47,Indonesia
4/9/2020,4,3,10,-9,148,39,192,-83,Indonesia
4/9/2020,2,0,0,2,4,1,1,2,Indonesia
4/9/2020,228,34,5,189,1286,200,109,977,Indonesia
4/9/2020,3,0,3,0,34,6,11,17,Indonesia
4/9/2020,337,40,30,267,3293,280,252,2761,Indonesia
4/9/2020,0,0,0,0,2,0,0,2,Indonesia
4/9/2020,12,6,4,2,342,60,55,227,Indonesia
4/9/2020,11,1,5,5,232,43,55,134,Indonesia
4/9/2020,36,12,43,-19,278,109,503,-334,Indonesia
4/9/2020,0,0,0,0,10,3,6,1,Indonesia
4/9/2020,0,1,2,-3,21,4,3,14,Indonesia
4/9/2020,0,0,0,0,20,2,45,-27,Indonesia
4/9/2020,1,0,5,-4,29,1,8,20,Indonesia
4/9/2020,0,0,0,0,16,0,0,16,Indonesia
4/9/2020,1,0,0,1,4,1,0,3,Indonesia
4/9/2020,11,0,0,11,21,4,4,13,Indonesia
4/9/2020,1,0,2,-1,15,6,2,7,Indonesia
4/9/2020,0,0,0,0,3,0,1,2,Indonesia
4/9/2020,0,0,1,-1,2,0,3,-1,Indonesia
4/9/2020,6,0,2,4,13,0,2,11,Indonesia
4/9/2020,1,0,0,1,1,0,1,0,Indonesia
4/9/2020,0,0,0,0,36,4,5,27,Indonesia
4/9/2020,0,0,0,0,2,1,0,1,Indonesia
4/9/2020,1,1,0,0,14,3,4,7,Indonesia
4/9/2020,0,0,0,0,2,0,0,2,Indonesia
4/9/2020,6,0,0,6,132,11,25,96,Indonesia
4/9/2020,0,0,0,0,5,2,2,1,Indonesia
4/9/2020,5,0,0,5,15,0,1,14,Indonesia
4/9/2020,0,0,0,0,8,2,1,5,Indonesia
4/9/2020,0,0,0,0,18,0,1,17,Indonesia
4/9/2020,1,0,0,1,17,2,2,13,Indonesia
4/9/2020,0,0,0,0,48,5,0,43,Indonesia
4/10/2020,0,0,0,0,5,0,1,4,Indonesia
4/10/2020,12,0,1,11,70,2,10,58,Indonesia
4/10/2020,21,1,4,16,169,40,196,-67,Indonesia
4/10/2020,0,0,0,0,4,1,1,2,Indonesia
4/10/2020,53,11,4,38,1339,211,113,1015,Indonesia
4/10/2020,3,0,3,0,37,6,14,17,Indonesia
4/10/2020,1,0,0,1,2,0,4,-2,Indonesia
4/10/2020,219,26,30,163,3512,306,282,2924,Indonesia
4/10/2020,0,0,0,0,2,0,0,2,Indonesia
4/10/2020,10,0,1,9,352,60,56,236,Indonesia
4/10/2020,2,0,0,2,234,43,55,136,Indonesia
4/10/2020,30,4,34,-8,308,113,537,-342,Indonesia
4/10/2020,0,0,0,0,10,3,6,1,Indonesia
4/10/2020,7,0,0,7,28,4,3,21,Indonesia
4/10/2020,4,0,1,3,24,2,46,-24,Indonesia
4/10/2020,4,0,0,4,33,1,8,24,Indonesia
4/10/2020,0,0,0,0,16,0,0,16,Indonesia
4/10/2020,0,0,0,0,4,1,0,3,Indonesia
4/10/2020,0,0,0,0,21,4,4,13,Indonesia
4/10/2020,5,0,0,5,20,6,2,12,Indonesia
4/10/2020,0,0,0,0,3,0,1,2,Indonesia
4/10/2020,0,0,0,0,2,0,3,-1,Indonesia
4/10/2020,9,0,0,9,22,0,2,20,Indonesia
4/10/2020,0,0,0,0,1,0,1,0,Indonesia
4/10/2020,0,1,1,-2,36,5,6,25,Indonesia
4/10/2020,0,0,0,0,2,1,0,1,Indonesia
4/10/2020,1,0,1,0,15,3,5,7,Indonesia
4/10/2020,1,0,0,1,3,0,0,3,Indonesia
4/10/2020,33,1,0,32,165,12,25,128,Indonesia
4/10/2020,9,0,0,9,14,2,2,10,Indonesia
4/10/2020,0,0,0,0,15,0,1,14,Indonesia
4/10/2020,5,1,0,4,13,3,1,9,Indonesia
4/10/2020,13,3,5,5,31,3,6,22,Indonesia
4/10/2020,1,0,0,1,18,2,2,14,Indonesia
4/10/2020,7,0,8,-1,55,5,8,42,Indonesia
4/11/2020,0,0,0,0,5,0,1,4,Indonesia
4/11/2020,4,0,0,4,74,2,10,62,Indonesia
4/11/2020,31,2,20,9,200,42,216,-58,Indonesia
4/11/2020,0,0,0,0,4,1,1,2,Indonesia
4/11/2020,190,10,7,173,1529,221,120,1188,Indonesia
4/11/2020,0,0,0,0,37,6,14,17,Indonesia
4/11/2020,0,0,0,0,2,0,4,-2,Indonesia
4/11/2020,330,21,4,305,3842,327,286,3229,Indonesia
4/11/2020,2,0,0,2,4,0,0,4,Indonesia
4/11/2020,29,4,4,21,381,64,60,257,Indonesia
4/11/2020,7,1,0,6,241,44,55,142,Indonesia
4/11/2020,15,9,27,-21,323,122,564,-363,Indonesia
4/11/2020,0,0,0,0,10,3,6,1,Indonesia
4/11/2020,0,1,0,-1,28,5,3,20,Indonesia
4/11/2020,0,0,0,0,24,2,46,-24,Indonesia
4/11/2020,0,0,0,0,33,1,8,24,Indonesia
4/11/2020,0,1,0,-1,16,1,0,15,Indonesia
4/11/2020,1,0,0,1,5,1,0,4,Indonesia
4/11/2020,0,2,0,-2,21,6,4,11,Indonesia
4/11/2020,0,0,2,-2,20,6,4,10,Indonesia
4/11/2020,0,0,0,0,3,0,1,2,Indonesia
4/11/2020,0,0,0,0,2,0,3,-1,Indonesia
4/11/2020,2,2,0,0,24,2,2,20,Indonesia
4/11/2020,0,0,0,0,1,0,1,0,Indonesia
4/11/2020,24,0,2,22,60,5,8,47,Indonesia
4/11/2020,0,0,0,0,2,1,0,1,Indonesia
4/11/2020,3,0,1,2,18,3,6,9,Indonesia
4/11/2020,2,1,1,0,5,1,1,3,Indonesia
4/11/2020,11,6,0,5,176,18,25,133,Indonesia
4/11/2020,5,0,0,5,19,2,2,15,Indonesia
4/11/2020,1,1,0,0,16,1,1,14,Indonesia
4/11/2020,0,0,1,-1,13,3,2,8,Indonesia
4/11/2020,0,0,0,0,31,3,6,22,Indonesia
4/11/2020,0,0,0,0,18,2,2,14,Indonesia
4/11/2020,0,3,0,-3,55,8,8,39,Indonesia
4/12/2020,0,0,0,0,5,0,1,4,Indonesia
4/12/2020,2,0,0,2,76,2,10,64,Indonesia
4/12/2020,2,1,7,-6,202,43,223,-64,Indonesia
4/12/2020,0,0,0,0,4,1,1,2,Indonesia
4/12/2020,156,33,37,86,1685,254,157,1274,Indonesia
4/12/2020,1,0,5,-4,38,6,19,13,Indonesia
4/12/2020,0,0,0,0,2,0,4,-2,Indonesia
4/12/2020,399,46,73,280,4241,373,359,3509,Indonesia
4/12/2020,0,0,0,0,4,0,0,4,Indonesia
4/12/2020,17,4,2,11,398,68,62,268,Indonesia
4/12/2020,57,1,1,55,298,45,56,197,Indonesia
4/12/2020,111,1,7,103,434,123,571,-260,Indonesia
4/12/2020,3,0,0,3,13,3,6,4,Indonesia
4/12/2020,5,0,0,5,33,5,3,25,Indonesia
4/12/2020,0,0,0,0,24,2,46,-24,Indonesia
4/12/2020,0,0,0,0,33,1,8,24,Indonesia
4/12/2020,0,0,0,0,16,1,0,15,Indonesia
4/12/2020,0,0,0,0,5,1,0,4,Indonesia
4/12/2020,0,0,0,0,21,6,4,11,Indonesia
4/12/2020,0,0,0,0,20,6,4,10,Indonesia
4/12/2020,8,0,0,8,11,0,1,10,Indonesia
4/12/2020,0,0,0,0,2,0,3,-1,Indonesia
4/12/2020,9,0,0,9,33,2,2,29,Indonesia
4/12/2020,0,0,0,0,1,0,1,0,Indonesia
4/12/2020,1,0,2,-1,61,5,10,46,Indonesia
4/12/2020,0,0,0,0,2,1,0,1,Indonesia
4/12/2020,0,0,0,0,18,3,6,9,Indonesia
4/12/2020,0,0,0,0,5,1,1,3,Indonesia
4/12/2020,45,0,0,45,221,18,25,178,Indonesia
4/12/2020,0,0,0,0,19,2,2,15,Indonesia
4/12/2020,0,0,0,0,16,1,1,14,Indonesia
4/12/2020,4,0,0,4,17,3,2,12,Indonesia
4/12/2020,13,0,1,12,44,3,7,34,Indonesia
4/12/2020,0,0,2,-2,18,2,4,12,Indonesia
4/12/2020,10,0,0,10,65,8,8,49,Indonesia
4/13/2020,0,0,2,-2,5,0,3,2,Indonesia
4/13/2020,5,0,0,5,81,2,10,69,Indonesia
4/13/2020,4,2,9,-7,206,45,232,-71,Indonesia
4/13/2020,0,0,0,0,4,1,1,2,Indonesia
4/13/2020,135,7,1,127,1820,261,158,1401,Indonesia
4/13/2020,16,0,0,16,54,6,19,29,Indonesia
4/13/2020,0,0,0,0,2,0,4,-2,Indonesia
4/13/2020,316,26,21,269,4557,399,380,3778,Indonesia
4/13/2020,0,0,0,0,4,0,0,4,Indonesia
4/13/2020,59,3,1,55,457,71,63,323,Indonesia
4/13/2020,13,1,3,9,311,46,59,206,Indonesia
4/13/2020,52,3,6,43,486,126,577,-217,Indonesia
4/13/2020,0,0,0,0,13,3,6,4,Indonesia
4/13/2020,1,0,1,0,34,5,4,25,Indonesia
4/13/2020,1,0,1,0,25,2,47,-24,Indonesia
4/13/2020,0,0,0,0,33,1,8,24,Indonesia
4/13/2020,0,0,0,0,16,1,0,15,Indonesia
4/13/2020,0,0,0,0,5,1,0,4,Indonesia
4/13/2020,0,0,0,0,21,6,4,11,Indonesia
4/13/2020,1,0,0,1,21,6,4,11,Indonesia
4/13/2020,0,0,0,0,11,0,1,10,Indonesia
4/13/2020,0,0,0,0,2,0,3,-1,Indonesia
4/13/2020,3,0,0,3,36,2,2,32,Indonesia
4/13/2020,0,0,0,0,1,0,1,0,Indonesia
4/13/2020,6,0,0,6,67,5,10,52,Indonesia
4/13/2020,0,0,0,0,2,1,0,1,Indonesia
4/13/2020,3,0,0,3,21,3,6,12,Indonesia
4/13/2020,0,0,0,0,5,1,1,3,Indonesia
4/13/2020,0,1,6,-7,221,19,31,171,Indonesia
4/13/2020,0,1,0,-1,19,3,2,14,Indonesia
4/13/2020,0,0,0,0,16,1,1,14,Indonesia
4/13/2020,0,0,0,0,17,3,2,12,Indonesia
4/13/2020,1,0,0,1,45,3,7,35,Indonesia
4/13/2020,0,0,0,0,18,2,4,12,Indonesia
4/13/2020,2,1,1,0,67,9,9,49,Indonesia
4/14/2020,0,0,0,0,5,0,3,2,Indonesia
4/14/2020,6,0,0,6,87,2,10,75,Indonesia
4/14/2020,6,2,3,1,212,47,235,-70,Indonesia
4/14/2020,0,0,0,0,4,1,1,2,Indonesia
4/14/2020,122,10,0,112,1942,271,158,1513,Indonesia
4/14/2020,5,0,4,1,59,6,23,30,Indonesia
4/14/2020,0,0,0,0,2,0,4,-2,Indonesia
4/14/2020,282,60,46,176,4839,459,426,3954,Indonesia
4/14/2020,1,0,0,1,5,0,0,5,Indonesia
4/14/2020,4,1,5,-2,461,72,68,321,Indonesia
4/14/2020,81,1,3,77,392,47,62,283,Indonesia
4/14/2020,36,2,10,24,522,128,587,-193,Indonesia
4/14/2020,0,0,2,-2,13,3,8,2,Indonesia
4/14/2020,3,2,0,1,37,7,4,26,Indonesia
4/14/2020,0,1,0,-1,25,3,47,-25,Indonesia
4/14/2020,0,0,0,0,33,1,8,24,Indonesia
4/14/2020,0,0,0,0,16,1,0,15,Indonesia
4/14/2020,0,0,0,0,5,1,0,4,Indonesia
4/14/2020,6,2,0,4,27,8,4,15,Indonesia
4/14/2020,0,0,0,0,21,6,4,11,Indonesia
4/14/2020,0,0,0,0,11,0,1,10,Indonesia
4/14/2020,0,0,0,0,2,0,3,-1,Indonesia
4/14/2020,0,0,0,0,36,2,2,32,Indonesia
4/14/2020,0,0,0,0,1,0,1,0,Indonesia
4/14/2020,0,0,0,0,67,5,10,52,Indonesia
4/14/2020,0,0,0,0,2,1,0,1,Indonesia
4/14/2020,0,0,0,0,21,3,6,12,Indonesia
4/14/2020,0,0,0,0,5,1,1,3,Indonesia
4/14/2020,8,3,4,1,229,22,35,172,Indonesia
4/14/2020,0,0,0,0,19,3,2,14,Indonesia
4/14/2020,0,0,0,0,16,1,1,14,Indonesia
4/14/2020,0,0,2,-2,17,3,4,10,Indonesia
4/14/2020,3,1,0,2,48,4,7,37,Indonesia
4/14/2020,1,0,0,1,19,2,4,13,Indonesia
4/14/2020,5,0,1,4,72,9,10,53,Indonesia
4/15/2020,0,0,0,0,5,0,3,2,Indonesia
4/15/2020,6,0,0,6,93,2,10,81,Indonesia
4/15/2020,1,1,8,-8,213,48,243,-78,Indonesia
4/15/2020,0,0,0,0,4,1,1,2,Indonesia
4/15/2020,143,9,20,114,2085,280,178,1627,Indonesia
4/15/2020,1,0,0,1,60,6,23,31,Indonesia
4/15/2020,0,0,0,0,2,0,4,-2,Indonesia
4/15/2020,297,10,20,267,5136,469,446,4221,Indonesia
4/15/2020,1,0,0,1,6,0,0,6,Indonesia
4/15/2020,30,0,2,28,491,72,70,349,Indonesia
4/15/2020,25,2,2,21,417,49,64,304,Indonesia
4/15/2020,25,4,4,17,547,132,591,-176,Indonesia
4/15/2020,0,0,0,0,13,3,8,2,Indonesia
4/15/2020,12,0,1,11,49,7,5,37,Indonesia
4/15/2020,8,0,0,8,33,3,47,-17,Indonesia
4/15/2020,0,0,0,0,33,1,8,24,Indonesia
4/15/2020,4,0,1,3,20,1,1,18,Indonesia
4/15/2020,1,0,0,1,6,1,0,5,Indonesia
4/15/2020,5,0,3,2,32,8,7,17,Indonesia
4/15/2020,0,0,0,0,21,6,4,11,Indonesia
4/15/2020,3,0,0,3,14,0,1,13,Indonesia
4/15/2020,2,0,1,1,4,0,4,0,Indonesia
4/15/2020,0,0,0,0,36,2,2,32,Indonesia
4/15/2020,0,0,0,0,1,0,1,0,Indonesia
4/15/2020,7,0,0,7,74,5,10,59,Indonesia
4/15/2020,0,0,0,0,2,1,0,1,Indonesia
4/15/2020,0,2,4,-6,21,5,10,6,Indonesia
4/15/2020,2,0,0,2,7,1,1,5,Indonesia
4/15/2020,10,1,9,0,239,23,44,172,Indonesia
4/15/2020,3,0,0,3,22,3,2,17,Indonesia
4/15/2020,8,0,3,5,24,1,4,19,Indonesia
4/15/2020,1,0,0,1,18,3,4,11,Indonesia
4/15/2020,7,0,1,6,55,4,8,43,Indonesia
4/15/2020,3,0,0,3,22,2,4,16,Indonesia
4/15/2020,6,0,0,6,78,9,10,59,Indonesia
4/16/2020,0,0,0,0,5,0,3,2,Indonesia
4/16/2020,15,0,2,13,108,2,12,94,Indonesia
4/16/2020,15,0,4,11,228,48,247,-67,Indonesia
4/16/2020,0,0,0,0,4,1,1,2,Indonesia
4/16/2020,174,1,0,173,2259,281,178,1800,Indonesia
4/16/2020,1,0,0,1,61,6,23,32,Indonesia
4/16/2020,3,0,0,3,5,0,4,1,Indonesia
4/16/2020,380,27,102,251,5516,496,548,4472,Indonesia
4/16/2020,1,0,0,1,7,0,0,7,Indonesia
4/16/2020,7,1,13,-7,498,73,83,342,Indonesia
4/16/2020,15,3,4,8,432,52,68,312,Indonesia
4/16/2020,13,4,3,6,560,136,594,-170,Indonesia
4/16/2020,8,0,0,8,21,3,8,10,Indonesia
4/16/2020,9,0,4,5,58,7,9,42,Indonesia
4/16/2020,1,0,0,1,34,3,47,-16,Indonesia
4/16/2020,9,0,5,4,42,1,13,28,Indonesia
4/16/2020,8,0,1,7,28,1,2,25,Indonesia
4/16/2020,1,0,0,1,7,1,0,6,Indonesia
4/16/2020,7,0,0,7,39,8,7,24,Indonesia
4/16/2020,5,0,0,5,26,6,4,16,Indonesia
4/16/2020,0,0,0,0,14,0,1,13,Indonesia
4/16/2020,0,0,0,0,4,0,4,0,Indonesia
4/16/2020,8,0,0,8,44,2,2,40,Indonesia
