Entity,Code,Day,total_boosters
Greece,GRC,11/13/2021,627571
Greece,GRC,11/14/2021,629115
Greece,GRC,11/15/2021,663098
Greece,GRC,11/16/2021,711013
Greece,GRC,11/17/2021,756639
Greece,GRC,11/18/2021,805506
Greece,GRC,11/19/2021,853686
Greece,GRC,11/20/2021,895476
Greece,GRC,11/21/2021,897971
Greece,GRC,11/22/2021,946640
Greece,GRC,11/23/2021,1003697
Greece,GRC,11/24/2021,1062274
Greece,GRC,11/25/2021,1124712
Greece,GRC,11/26/2021,1185048
Greece,GRC,11/27/2021,1241427
Greece,GRC,11/28/2021,1248984
Greece,GRC,11/29/2021,1310108
Greece,GRC,11/30/2021,1370818
Greece,GRC,12/1/2021,1437390
Greece,GRC,12/2/2021,1505456
High income,,12/29/2020,1
High income,,12/30/2020,1
High income,,12/31/2020,1
High income,,1/1/2021,2
High income,,1/2/2021,2
High income,,1/3/2021,2
High income,,1/4/2021,2
High income,,1/5/2021,2
High income,,1/6/2021,2
High income,,1/7/2021,2
High income,,1/8/2021,2
High income,,1/9/2021,2
High income,,1/10/2021,2
High income,,1/11/2021,2
High income,,1/12/2021,2
High income,,1/13/2021,2
High income,,1/14/2021,2
High income,,1/15/2021,2
High income,,1/16/2021,2
High income,,1/17/2021,3
High income,,1/18/2021,3
High income,,1/19/2021,4
High income,,1/20/2021,4
High income,,1/21/2021,5
High income,,1/22/2021,5
High income,,1/23/2021,5
High income,,1/24/2021,5
High income,,1/25/2021,6
High income,,1/26/2021,10
High income,,1/27/2021,10
High income,,1/28/2021,10
High income,,1/29/2021,10
High income,,1/30/2021,10
High income,,1/31/2021,10
High income,,2/1/2021,11
High income,,2/2/2021,40
High income,,2/3/2021,40
High income,,2/4/2021,41
High income,,2/5/2021,41
High income,,2/6/2021,42
High income,,2/7/2021,42
High income,,2/8/2021,42
High income,,2/9/2021,44
High income,,2/10/2021,45
High income,,2/11/2021,48
High income,,2/12/2021,50
High income,,2/13/2021,50
High income,,2/14/2021,50
High income,,2/15/2021,50
High income,,2/16/2021,81
High income,,2/17/2021,82
High income,,2/18/2021,83
High income,,2/19/2021,85
High income,,2/20/2021,89
High income,,2/21/2021,90
High income,,2/22/2021,95
High income,,2/23/2021,98
High income,,2/24/2021,103
High income,,2/25/2021,107
High income,,2/26/2021,111
High income,,2/27/2021,114
