Region;Country;Date;Total_Cases;New_Cases;Total_Death;New_Death
SEA;Vietnam;2021-05-13;3740;82;35;0
SEA;Vietnam;2021-05-14;3816;76;35;0
SEA;Vietnam;2021-05-15;4112;296;36;1
SEA;Vietnam;2021-05-16;4212;100;37;1
SEA;Vietnam;2021-05-17;4359;147;37;0
SEA;Vietnam;2021-05-18;4512;153;37;0
SEA;Vietnam;2021-05-19;4720;208;37;0
SEA;Vietnam;2021-05-20;4809;89;39;2
SEA;Vietnam;2021-05-21;4941;132;41;2
SEA;Vietnam;2021-05-22;5119;178;42;1
SEA;Vietnam;2021-05-23;5275;156;43;1
SEA;Vietnam;2021-05-24;5404;129;44;1
SEA;Vietnam;2021-05-25;5931;527;44;0
SEA;Vietnam;2021-05-26;6086;155;45;1
SEA;Vietnam;2021-05-27;6356;270;46;1
SEA;Vietnam;2021-05-28;6396;40;47;1
SEA;Vietnam;2021-05-29;6908;512;47;0
SEA;Vietnam;2021-05-30;7107;199;47;0
SEA;Vietnam;2021-05-31;7432;325;47;0
SEA;Vietnam;2021-06-01;7625;193;48;1
SEA;Vietnam;2021-06-02;7870;245;49;1
SEA;Vietnam;2021-06-03;8063;193;49;0
SEA;Vietnam;2021-06-04;8364;301;51;2
SEA;Vietnam;2021-06-05;8580;216;53;2
SEA;Vietnam;2021-06-06;8791;211;53;0
SEA;Vietnam;2021-06-07;9027;236;53;0
SEA;Vietnam;2021-06-08;9222;195;55;2
SEA;Vietnam;2021-06-09;9635;413;55;0
SEA;Vietnam;2021-06-10;9835;200;55;0
SEA;Vietnam;2021-06-11;10048;213;57;2
SEA;Vietnam;2021-06-12;10337;289;58;1
SEA;Vietnam;2021-06-13;10630;293;59;1
SEA;Vietnam;2021-06-14;10881;251;59;0
SEA;Vietnam;2021-06-15;11304;423;61;2
SEA;Vietnam;2021-06-16;11794;490;61;0
SEA;Vietnam;2021-06-17;12150;356;61;0
SEA;Vietnam;2021-06-18;12508;358;62;1
SEA;Vietnam;2021-06-19;12978;470;64;2
SEA;Vietnam;2021-06-20;13258;280;66;2
SEA;Vietnam;2021-06-21;13530;272;69;3
SEA;Vietnam;2021-06-22;13782;252;69;0
SEA;Vietnam;2021-06-23;13989;207;70;1
SEA;Vietnam;2021-06-24;14323;334;72;2
SEA;Vietnam;2021-06-25;14537;214;74;2
SEA;Vietnam;2021-06-26;15325;788;74;0
SEA;Vietnam;2021-06-27;15740;415;76;2
SEA;Vietnam;2021-06-28;16136;396;78;2
SEA;Vietnam;2021-06-29;16507;371;80;2
SEA;Vietnam;2021-06-30;17052;545;81;1
SEA;Vietnam;2021-07-01;17727;675;81;0
SEA;Vietnam;2021-07-02;18121;394;84;3
SEA;Vietnam;2021-07-03;19310;1189;84;0
SEA;Vietnam;2021-07-04;20261;951;86;2
SEA;Vietnam;2021-07-05;21312;1051;90;4
SEA;Vietnam;2021-07-06;22341;1029;97;7
SEA;Vietnam;2021-07-07;23385;1044;102;5
SEA;Vietnam;2021-07-08;24810;1425;104;2
SEA;Vietnam;2021-07-09;26608;1798;110;6
SEA;Vietnam;2021-07-10;28470;1862;112;2
SEA;Vietnam;2021-07-11;30478;2008;119;7
SEA;Vietnam;2021-07-12;32665;2187;125;6
SEA;Vietnam;2021-07-13;35409;2744;132;7
SEA;Vietnam;2021-07-14;38239;2830;138;6
SEA;Vietnam;2021-07-15;42288;4049;207;69
SEA;Vietnam;2021-07-16;46292;4004;225;18
SEA;Vietnam;2021-07-17;51002;4710;225;0
SEA;Vietnam;2021-07-18;55845;4843;254;29
SEA;Vietnam;2021-07-19;60180;4335;334;80
SEA;Vietnam;2021-07-20;65607;5427;334;0
SEA;Vietnam;2021-07-21;71144;5537;370;36
SEA;Vietnam;2021-07-22;78269;7125;370;0
SEA;Vietnam;2021-07-23;86957;8688;370;0
SEA;Vietnam;2021-07-24;94913;7956;370;0
SEA;Vietnam;2021-07-25;101173;6260;370;0
SEA;Vietnam;2021-07-26;106347;5174;524;154
SEA;Vietnam;2021-07-27;117121;10774;524;0
SEA;Vietnam;2021-07-28;123640;6519;630;106
SEA;Vietnam;2021-07-29;133405;9765;1022;392
SEA;Vietnam;2021-07-30;141122;7717;1161;139
SEA;Vietnam;2021-07-31;150060;8938;1306;145
SEA;Vietnam;2021-08-01;157507;7447;1306;0
SEA;Vietnam;2021-08-02;157507;0;1306;0
SEA;Vietnam;2021-08-03;174461;16954;2071;765
SEA;Vietnam;2021-08-04;181756;7295;2327;256
SEA;Vietnam;2021-08-05;189066;7310;2720;393
SEA;Vietnam;2021-08-06;193381;4315;3016;296
SEA;Vietnam;2021-08-07;205656;12275;3250;234
SEA;Vietnam;2021-08-08;215560;9904;3397;147
SEA;Vietnam;2021-08-09;224894;9334;3757;360
SEA;Vietnam;2021-08-10;232937;8043;4145;388
SEA;Vietnam;2021-08-11;241543;8606;4487;342
SEA;Vietnam;2021-08-12;246568;5025;4813;326
SEA;Vietnam;2021-08-13;255748;9180;5088;275
SEA;Vietnam;2021-08-14;265464;9716;5437;349
SEA;Vietnam;2021-08-15;275044;9580;5774;337
SEA;Vietnam;2021-08-16;283696;8652;6141;367
SEA;Vietnam;2021-08-17;293301;9605;6472;331
SEA;Vietnam;2021-08-18;302101;8800;6770;298
SEA;Vietnam;2021-08-19;312611;10510;7150;380
SEA;Vietnam;2021-08-20;323268;10657;7540;390
SEA;Vietnam;2021-08-21;336707;13439;7540;0
SEA;Vietnam;2021-08-22;348059;11352;8277;737
SEA;Vietnam;2021-08-23;358456;10397;8666;389
SEA;Vietnam;2021-08-24;369267;10811;9014;348
SEA;Vietnam;2021-08-25;381363;12096;9349;335
SEA;Vietnam;2021-08-26;392938;11575;9667;318
SEA;Vietnam;2021-08-27;410366;17428;10053;386
SEA;Vietnam;2021-08-28;422469;12103;10405;352
SEA;Vietnam;2021-08-29;435265;12796;10749;344
SEA;Vietnam;2021-08-30;449489;14224;11064;315
SEA;Vietnam;2021-08-31;462096;12607;11064;0
SEA;Vietnam;2021-09-01;473530;11434;11868;804
SEA;Vietnam;2021-09-02;486727;13197;12138;270
SEA;Vietnam;2021-09-03;501649;14922;12446;308
SEA;Vietnam;2021-09-04;511170;9521;12793;347
SEA;Vietnam;2021-09-05;524307;13137;13074;281
SEA;Vietnam;2021-09-06;536788;12481;13385;311
SEA;Vietnam;2021-09-07;550996;14208;13701;316
SEA;Vietnam;2021-09-08;563676;12680;14135;434
SEA;Vietnam;2021-09-09;576096;12420;14470;335
SEA;Vietnam;2021-09-10;589417;13321;14745;275
SEA;Vietnam;2021-09-11;601349;11932;15018;273
SEA;Vietnam;2021-09-12;613375;12026;15279;261
SEA;Vietnam;2021-09-13;624547;11172;15660;381
SEA;Vietnam;2021-09-14;635055;10508;15936;276
SEA;Vietnam;2021-09-15;645640;10585;16186;250
SEA;Vietnam;2021-09-16;656129;10489;16425;239
SEA;Vietnam;2021-09-17;667650;11521;16637;212
SEA;Vietnam;2021-09-18;677023;9373;16857;220
SEA;Vietnam;2021-09-19;687063;10040;17090;233
SEA;Vietnam;2021-09-20;695744;8681;17305;215
SEA;Vietnam;2021-09-21;707436;11692;17545;240
SEA;Vietnam;2021-09-22;718963;11527;17781;236
SEA;Vietnam;2021-09-23;728435;9472;18017;236
SEA;Vietnam;2021-09-24;736972;8537;18220;203
SEA;Vietnam;2021-09-25;746678;9706;18400;180
SEA;Vietnam;2021-09-26;756689;10011;18584;184
SEA;Vietnam;2021-09-27;766051;9362;18758;174
SEA;Vietnam;2021-09-28;770640;4589;18936;178
SEA;Vietnam;2021-09-29;779398;8758;19098;162
SEA;Vietnam;2021-09-30;790755;11357;19301;203
SEA;Vietnam;2021-10-01;797712;6957;19437;136
SEA;Vietnam;2021-10-02;803202;5490;19601;164
SEA;Vietnam;2021-10-03;808578;5376;19715;114
SEA;Vietnam;2021-10-04;813961;5383;19845;130
SEA;Vietnam;2021-10-05;818324;4363;19979;134
SEA;Vietnam;2021-10-06;822687;4363;20098;119
SEA;Vietnam;2021-10-07;826837;4150;20223;125
SEA;Vietnam;2021-10-08;831643;4806;20337;114
SEA;Vietnam;2021-10-09;836134;4491;20442;105
SEA;Vietnam;2021-10-10;839662;3528;20555;113
SEA;Vietnam;2021-10-11;843281;3619;20670;115
SEA;Vietnam;2021-10-12;846230;2949;20763;93
SEA;Vietnam;2021-10-13;849691;3461;20869;106
SEA;Vietnam;2021-10-14;853842;4151;20950;81
SEA;Vietnam;2021-10-15;857639;3797;21043;93
SEA;Vietnam;2021-10-16;860860;3221;21131;88
SEA;Vietnam;2021-10-17;864053;3193;21194;63
SEA;Vietnam;2021-10-18;867221;3168;21269;75
SEA;Vietnam;2021-10-19;870255;3034;21344;75
SEA;Vietnam;2021-10-20;873901;3646;21416;72
SEA;Vietnam;2021-10-21;877537;3636;21487;71
SEA;Vietnam;2021-10-22;881522;3985;21543;56
SEA;Vietnam;2021-10-23;884895;3373;21620;77
SEA;Vietnam;2021-10-24;888940;4045;21673;53
SEA;Vietnam;2021-10-25;892579;3639;21738;65
SEA;Vietnam;2021-10-26;896174;3595;21802;64
SEA;Vietnam;2021-10-27;900585;4411;21856;54
SEA;Vietnam;2021-10-28;905477;4892;21910;54
SEA;Vietnam;2021-10-29;910376;4899;21966;56
SEA;Vietnam;2021-10-30;915603;5227;22030;64
SEA;Vietnam;2021-10-31;921122;5519;22083;53
SEA;Vietnam;2021-11-01;926720;5598;22131;48
SEA;Vietnam;2021-11-02;932357;5637;22205;74
SEA;Vietnam;2021-11-03;939463;7106;22283;78
SEA;Vietnam;2021-11-04;946043;6580;22342;59
SEA;Vietnam;2021-11-05;953547;7504;22412;70
SEA;Vietnam;2021-11-06;961038;7491;22470;58
SEA;Vietnam;2021-11-07;968684;7646;22531;61
SEA;Vietnam;2021-11-08;976672;7988;22598;67
SEA;Vietnam;2021-11-09;984805;8133;22686;88
SEA;Vietnam;2021-11-10;992735;7930;22765;79
SEA;Vietnam;2021-11-11;1000897;8162;22849;84
SEA;Vietnam;2021-11-12;1009879;8982;22930;81
SEA;Vietnam;2021-11-13;1018346;8467;23018;88
SEA;Vietnam;2021-11-14;1026522;8176;23082;64
SEA;Vietnam;2021-11-15;1035138;8616;23183;101
SEA;Vietnam;2021-11-16;1045397;10259;23270;87
SEA;Vietnam;2021-11-17;1055246;9849;23337;67
SEA;Vietnam;2021-11-18;1065469;10223;23476;139
SEA;Vietnam;2021-11-19;1075094;9625;23578;102
SEA;Vietnam;2021-11-20;1084625;9531;23685;107
SEA;Vietnam;2021-11-21;1094514;9889;23761;76
SEA;Vietnam;2021-11-22;1104835;10321;23951;190
SEA;Vietnam;2021-11-23;1143967;39132;24118;167
SEA;Vietnam;2021-11-24;1155778;11811;24243;125
SEA;Vietnam;2021-11-25;1168228;12450;24407;164
SEA;Vietnam;2021-11-26;1181337;13109;24544;137
SEA;Vietnam;2021-11-27;1197404;16067;24692;148
SEA;Vietnam;2021-11-28;1210340;12936;24882;190
SEA;Vietnam;2021-11-29;1224110;13770;25055;173
SEA;Vietnam;2021-11-30;1238082;13972;25252;197
SEA;Vietnam;2021-12-01;1252590;14508;25448;196
SEA;Vietnam;2021-12-02;1266288;13698;25658;210
SEA;Vietnam;2021-12-03;1280780;14492;25858;200
